"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10663","Открытие окна нового пользователя","tests","Wed Feb 18 07:23:23 UTC 2026","passed","Wed Feb 18 07:23:34 UTC 2026","","test_settings","",""
"","29374","Добавление и удаление дочернего подразделения","tests","Wed Feb 18 07:28:18 UTC 2026","passed","Wed Feb 18 07:28:48 UTC 2026","","test_subdivisions","",""
"","18090","Редактирование пользователя и проверка изменений","tests","Wed Feb 18 07:25:02 UTC 2026","passed","Wed Feb 18 07:25:20 UTC 2026","","test_settings","",""
"","16573","Редактирование названия подразделения","tests","Wed Feb 18 07:26:37 UTC 2026","passed","Wed Feb 18 07:26:54 UTC 2026","","test_subdivisions","",""
"","10636","Открытие окна нового юр. лица","tests","Wed Feb 18 07:21:18 UTC 2026","passed","Wed Feb 18 07:21:29 UTC 2026","","test_settings","",""
"","11731","Открытие окна редактирования юр. лица (открытие из карточки юр лица)","tests","Wed Feb 18 07:21:06 UTC 2026","passed","Wed Feb 18 07:21:18 UTC 2026","","test_settings","",""
"","14296","Редактирование названия компании","tests","Wed Feb 18 07:20:25 UTC 2026","passed","Wed Feb 18 07:20:39 UTC 2026","","test_settings","",""
"","9238","Авторизация","tests","Wed Feb 18 07:07:39 UTC 2026","passed","Wed Feb 18 07:07:49 UTC 2026","","test_autorization","",""
"","14863","Приглашение уже активированного email","tests","Wed Feb 18 07:24:47 UTC 2026","passed","Wed Feb 18 07:25:02 UTC 2026","","test_settings","",""
"","29629","Установка основного адреса доставки","tests","Wed Feb 18 07:33:06 UTC 2026","passed","Wed Feb 18 07:33:36 UTC 2026","","test_subdivisions","",""
"","12758","Открытие окна удаления подразделения из настроек","tests","Wed Feb 18 07:28:48 UTC 2026","passed","Wed Feb 18 07:29:01 UTC 2026","","test_subdivisions","",""
