"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","27200","Граничные значения для ИНН и КПП","tests","Wed Dec 24 14:18:37 UTC 2025","passed","Wed Dec 24 14:19:04 UTC 2025","","test_settings","",""
"","26710","Операция с ролями (выбор, проверка доступных ролей, массовый выбор)","tests","Wed Dec 24 14:21:13 UTC 2025","passed","Wed Dec 24 14:21:40 UTC 2025","","test_settings","",""
"","13267","Открытие окна подтверждения удаления подразделения","tests","Wed Dec 24 14:22:56 UTC 2025","passed","Wed Dec 24 14:23:09 UTC 2025","","test_subdivisions","",""
"","12173","Обязательность поля Название при создании подразделения","tests","Wed Dec 24 14:23:09 UTC 2025","passed","Wed Dec 24 14:23:22 UTC 2025","","test_subdivisions","",""
"","15372","Переход по вкладкам страницы настроек","tests","Wed Dec 24 14:16:35 UTC 2025","passed","Wed Dec 24 14:16:51 UTC 2025","","test_settings","",""
"","14332","Приглашение уже активированного email","tests","Wed Dec 24 14:20:40 UTC 2025","passed","Wed Dec 24 14:20:55 UTC 2025","","test_settings","",""
"","26699","Обязательность всех полей для нового пользователя","tests","Wed Dec 24 14:19:52 UTC 2025","passed","Wed Dec 24 14:20:18 UTC 2025","","test_settings","",""
"","15749","Редактирование названия подразделения","tests","Wed Dec 24 14:22:26 UTC 2025","passed","Wed Dec 24 14:22:42 UTC 2025","","test_subdivisions","",""
"","13300","Открытие окна редактирования адреса","tests","Wed Dec 24 14:27:54 UTC 2025","passed","Wed Dec 24 14:28:08 UTC 2025","","test_subdivisions","",""
"","36496","Назначение ролей пользователю в подразделении","tests","Wed Dec 24 14:25:37 UTC 2025","passed","Wed Dec 24 14:26:13 UTC 2025","","test_subdivisions","",""
"","0","Проверка работы лимита расходов на закупку","tests","Wed Dec 24 14:24:45 UTC 2025","skipped","Wed Dec 24 14:24:45 UTC 2025","","test_subdivisions","",""
"","12408","Отображение экшн меню подразделения","tests","Wed Dec 24 14:22:02 UTC 2025","passed","Wed Dec 24 14:22:15 UTC 2025","","test_subdivisions","",""
"","20576","Округление копеек в листинге через настройку в Контрактах","tests","Wed Dec 24 14:15:27 UTC 2025","passed","Wed Dec 24 14:15:48 UTC 2025","","test_settings","",""
"","13604","Кнопка Удалить в карточке пользователя — открывается окно удаления","tests","Wed Dec 24 14:19:38 UTC 2025","passed","Wed Dec 24 14:19:52 UTC 2025","","test_settings","",""
"","50699","Путь пользователя от авторизации до создания заказа","tests","Wed Dec 24 14:31:12 UTC 2025","passed","Wed Dec 24 14:32:02 UTC 2025","","test_users","",""
"","14321","Переход по вкладкам настроек подразделения","tests","Wed Dec 24 14:22:42 UTC 2025","passed","Wed Dec 24 14:22:56 UTC 2025","","test_subdivisions","",""
"","14399","Редактирование названия компании","tests","Wed Dec 24 14:16:21 UTC 2025","passed","Wed Dec 24 14:16:35 UTC 2025","","test_settings","",""
