"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14591","Открытие страницы настроек подразделения","tests","Sat Mar 28 07:47:32 UTC 2026","passed","Sat Mar 28 07:47:47 UTC 2026","","test_subdivisions","",""
"","58177","Подразделение приоритетнее компании (подразделение мягче)","tests","Sat Mar 28 07:26:36 UTC 2026","passed","Sat Mar 28 07:27:35 UTC 2026","","test_limits","",""
"","72287","Только лимит подразделения на сумму заказа — блокировка и разблокировка","tests","Sat Mar 28 07:19:20 UTC 2026","passed","Sat Mar 28 07:20:32 UTC 2026","","test_limits","",""
"","29993","Обязательность всех полей","tests","Sat Mar 28 07:34:46 UTC 2026","passed","Sat Mar 28 07:35:16 UTC 2026","","test_settings","",""
"","58844","Оба типа лимитов превышены — отображается только плашка цены на товар","tests","Sat Mar 28 07:30:29 UTC 2026","passed","Sat Mar 28 07:31:28 UTC 2026","","test_limits","",""
"","19816","Окно подтверждения закрытия при несохранённых изменениях","tests","Sat Mar 28 07:43:34 UTC 2026","passed","Sat Mar 28 07:43:53 UTC 2026","","test_settings","",""
"","43581","Управление чекбоксами 'Включить в заказ'","tests","Sat Mar 28 07:09:15 UTC 2026","passed","Sat Mar 28 07:09:58 UTC 2026","","test_cart","",""
"","14590","Открытие окна добавления нового адреса","tests","Sat Mar 28 07:53:20 UTC 2026","passed","Sat Mar 28 07:53:34 UTC 2026","","test_subdivisions","",""
"","15531","Отображение экшн меню подразделения","tests","Sat Mar 28 07:47:17 UTC 2026","passed","Sat Mar 28 07:47:32 UTC 2026","","test_subdivisions","",""
"","82518","Только персональный лимит на сумму заказа — блокировка и разблокировка","tests","Sat Mar 28 07:20:32 UTC 2026","passed","Sat Mar 28 07:21:54 UTC 2026","","test_limits","",""
"Отмена удаления не удаляет лимит","26202","Отмена удаления персонального лимита","tests","Sat Mar 28 07:46:12 UTC 2026","passed","Sat Mar 28 07:46:38 UTC 2026","","test_settings","",""
"","17940","Переход по вкладкам настроек подразделения","tests","Sat Mar 28 07:48:06 UTC 2026","passed","Sat Mar 28 07:48:24 UTC 2026","","test_subdivisions","",""
"","14377","Открытие карточки любого пользователя","tests","Sat Mar 28 07:36:15 UTC 2026","passed","Sat Mar 28 07:36:29 UTC 2026","","test_settings","",""
"","39609","Ручной ввод количества товара","tests","Sat Mar 28 07:11:21 UTC 2026","passed","Sat Mar 28 07:12:00 UTC 2026","","test_cart","",""
"","19280","Переход по вкладкам страницы настроек","tests","Sat Mar 28 07:32:49 UTC 2026","passed","Sat Mar 28 07:33:08 UTC 2026","","test_settings","",""
"","14463","Открытие окна редактирования юр. лица (открытие из карточки юр лица)","tests","Sat Mar 28 07:33:22 UTC 2026","passed","Sat Mar 28 07:33:37 UTC 2026","","test_settings","",""
"","17900","Отображение экшн меню адреса в подразделении","tests","Sat Mar 28 07:53:57 UTC 2026","passed","Sat Mar 28 07:54:15 UTC 2026","","test_subdivisions","",""
"","30039","Подтверждение удаления товара","tests","Sat Mar 28 07:07:14 UTC 2026","passed","Sat Mar 28 07:07:44 UTC 2026","","test_cart","",""
"","34800","Установка основного адреса доставки","tests","Sat Mar 28 07:55:23 UTC 2026","passed","Sat Mar 28 07:55:58 UTC 2026","","test_subdivisions","",""
"","0","Выдаем и забираем роль администратора у обычного пользователя","tests","Sat Mar 28 07:39:07 UTC 2026","skipped","Sat Mar 28 07:39:07 UTC 2026","","test_settings","",""
"","42785","Блокировка заказа при превышении лимита на цену товара","tests","Sat Mar 28 07:17:51 UTC 2026","passed","Sat Mar 28 07:18:34 UTC 2026","","test_cart","",""
"","47417","Назначение ролей пользователю в подразделении","tests","Sat Mar 28 07:51:38 UTC 2026","passed","Sat Mar 28 07:52:25 UTC 2026","","test_subdivisions","",""
"","13741","Открытие карточки юр. лица","tests","Sat Mar 28 07:33:08 UTC 2026","passed","Sat Mar 28 07:33:22 UTC 2026","","test_settings","",""
"","15934","Копирование реквизитов ИНН/КПП из карточки юр. лица","tests","Sat Mar 28 07:35:46 UTC 2026","passed","Sat Mar 28 07:36:02 UTC 2026","","test_settings","",""
"","63241","Ни один лимит на сумму не задан — ограничений нет","tests","Sat Mar 28 07:24:34 UTC 2026","passed","Sat Mar 28 07:25:38 UTC 2026","","test_limits","",""
"","21092","Редактирование адреса доставки","tests","Sat Mar 28 07:56:52 UTC 2026","passed","Sat Mar 28 07:57:13 UTC 2026","","test_subdivisions","",""
"","34863","Открытие окна подтверждения удаления товара и отмена","tests","Sat Mar 28 07:06:39 UTC 2026","passed","Sat Mar 28 07:07:14 UTC 2026","","test_cart","",""
"","13717","Открытие окна нового юр. лица","tests","Sat Mar 28 07:33:37 UTC 2026","passed","Sat Mar 28 07:33:50 UTC 2026","","test_settings","",""
"","34633","Подтверждение добаления пользователя который есть в другом подразделениии","tests","Sat Mar 28 07:52:45 UTC 2026","passed","Sat Mar 28 07:53:20 UTC 2026","","test_subdivisions","",""
"","32506","Добавление и удаление дочернего подразделения","tests","Sat Mar 28 07:49:46 UTC 2026","passed","Sat Mar 28 07:50:19 UTC 2026","","test_subdivisions","",""
"","0","Проверка работы лимита расходов на закупку","tests","Sat Mar 28 07:50:35 UTC 2026","skipped","Sat Mar 28 07:50:35 UTC 2026","","test_subdivisions","",""
"","15630","Обязательность поля Название при создании подразделения","tests","Sat Mar 28 07:48:41 UTC 2026","passed","Sat Mar 28 07:48:56 UTC 2026","","test_subdivisions","",""
"","47914","Проверка сроков поставки","tests","Sat Mar 28 07:07:44 UTC 2026","passed","Sat Mar 28 07:08:32 UTC 2026","","test_cart","",""
"","77090","Приглашение пользователя и проверка активации","tests","Sat Mar 28 07:57:13 UTC 2026","passed","Sat Mar 28 07:58:30 UTC 2026","","test_users","",""
"","16836","Редактирование названия компании","tests","Sat Mar 28 07:32:32 UTC 2026","passed","Sat Mar 28 07:32:49 UTC 2026","","test_settings","",""
"","57752","Только лимит цены подразделения задан, компании нет — работает подразделение","tests","Sat Mar 28 07:29:31 UTC 2026","passed","Sat Mar 28 07:30:29 UTC 2026","","test_limits","",""
"","43155","Редактирование персонального лимита","tests","Sat Mar 28 07:45:28 UTC 2026","passed","Sat Mar 28 07:46:12 UTC 2026","","test_settings","",""
"","16798","Открытие окна подтверждения удаления склада через экшн-меню","tests","Sat Mar 28 07:41:27 UTC 2026","passed","Sat Mar 28 07:41:44 UTC 2026","","test_settings","",""
"","58053","Проверка изменения списка адресов при переключении подразделения","tests","Sat Mar 28 07:16:30 UTC 2026","passed","Sat Mar 28 07:17:28 UTC 2026","","test_cart","",""
"Поиск на странице фильтрует список пользователей с лимитами","24616","Поиск пользователя с лимитом на странице","tests","Sat Mar 28 07:46:38 UTC 2026","passed","Sat Mar 28 07:47:02 UTC 2026","","test_settings","",""
"","15406","Открытие окна подтверждения удаления и отмена удаления (открытие из карточки юр лица)","tests","Sat Mar 28 07:34:31 UTC 2026","passed","Sat Mar 28 07:34:46 UTC 2026","","test_settings","",""
"","16399","Открытие окна добавления пользователя через иконку +","tests","Sat Mar 28 07:50:35 UTC 2026","passed","Sat Mar 28 07:50:51 UTC 2026","","test_subdivisions","",""
"","25734","Невадидный e-mail","tests","Sat Mar 28 07:37:14 UTC 2026","passed","Sat Mar 28 07:37:40 UTC 2026","","test_settings","",""
"","0","Блокировка заказа при превышении лимита на цену товара при переключении подразделения","tests","Sat Mar 28 07:16:30 UTC 2026","skipped","Sat Mar 28 07:16:30 UTC 2026","","test_cart","",""
"","33991","Операция с ролями (выбор, проверка доступных ролей, массовый выбор)","tests","Sat Mar 28 07:38:18 UTC 2026","passed","Sat Mar 28 07:38:52 UTC 2026","","test_settings","",""
"","14461","Открытие окна нового подразделения","tests","Sat Mar 28 07:47:02 UTC 2026","passed","Sat Mar 28 07:47:17 UTC 2026","","test_subdivisions","",""
"","27058","Создание и удаление нового подразделения с заполнением всех полей","tests","Sat Mar 28 07:48:57 UTC 2026","passed","Sat Mar 28 07:49:24 UTC 2026","","test_subdivisions","",""
"","42700","Кнопка 'Выделить весь товар' в шапке корзины","tests","Sat Mar 28 07:08:32 UTC 2026","passed","Sat Mar 28 07:09:15 UTC 2026","","test_cart","",""
"","53165","Проверка переключения подразделений","tests","Sat Mar 28 07:15:37 UTC 2026","passed","Sat Mar 28 07:16:30 UTC 2026","","test_cart","",""
"","16605","Открытие карточки склада через экшн-меню → Редактировать","tests","Sat Mar 28 07:41:11 UTC 2026","passed","Sat Mar 28 07:41:27 UTC 2026","","test_settings","",""
"","21282","Редактирование пользователя и проверка изменений","tests","Sat Mar 28 07:37:57 UTC 2026","passed","Sat Mar 28 07:38:18 UTC 2026","","test_settings","",""
"","28167","Очистка корзины через меню","tests","Sat Mar 28 07:12:00 UTC 2026","passed","Sat Mar 28 07:12:28 UTC 2026","","test_cart","",""
"","32078","Редактирование склада через экшн-меню","tests","Sat Mar 28 07:39:34 UTC 2026","passed","Sat Mar 28 07:40:06 UTC 2026","","test_settings","",""
"","15752","Отображение экшн меню адреса в настройках аккаунта","tests","Sat Mar 28 07:54:15 UTC 2026","passed","Sat Mar 28 07:54:31 UTC 2026","","test_subdivisions","",""
"","11402","Авторизация","tests","Sat Mar 28 07:05:28 UTC 2026","passed","Sat Mar 28 07:05:39 UTC 2026","","test_autorization","",""
"","79812","Оба лимита заданы, подразделение меньше — применяется подразделение","tests","Sat Mar 28 07:21:54 UTC 2026","passed","Sat Mar 28 07:23:14 UTC 2026","","test_limits","",""
"","15004","Открытие окна добавления пользователя через кнопку Добавить пользователя","tests","Sat Mar 28 07:50:51 UTC 2026","passed","Sat Mar 28 07:51:06 UTC 2026","","test_subdivisions","",""
"Тест-кейс: Кнопка 'Добавить склад' открывает drawer","14062","Открытие окна нового склада","tests","Sat Mar 28 07:40:41 UTC 2026","passed","Sat Mar 28 07:40:55 UTC 2026","","test_settings","",""
"Тест-кейс: Отменить удаление — количество складов не меняется","17434","Отмена удаления склада","tests","Sat Mar 28 07:41:44 UTC 2026","passed","Sat Mar 28 07:42:01 UTC 2026","","test_settings","",""
"","29674","Обязательность всех полей для нового пользователя","tests","Sat Mar 28 07:36:44 UTC 2026","passed","Sat Mar 28 07:37:14 UTC 2026","","test_settings","",""
"","15593","Открытие окна удаления подразделения из настроек","tests","Sat Mar 28 07:50:19 UTC 2026","passed","Sat Mar 28 07:50:35 UTC 2026","","test_subdivisions","",""
"","63199","Путь пользователя от авторизации до создания заказа","tests","Sat Mar 28 07:58:30 UTC 2026","passed","Sat Mar 28 07:59:33 UTC 2026","","test_users","",""
"","18366","Закрытие окна нового склада разными способами","tests","Sat Mar 28 07:43:15 UTC 2026","passed","Sat Mar 28 07:43:34 UTC 2026","","test_settings","",""
"","18461","Редактирование юридического лица","tests","Sat Mar 28 07:34:12 UTC 2026","passed","Sat Mar 28 07:34:31 UTC 2026","","test_settings","",""
"","17036","Открытие окна редактирования адреса","tests","Sat Mar 28 07:54:31 UTC 2026","passed","Sat Mar 28 07:54:48 UTC 2026","","test_subdivisions","",""
"","19541","Автозаполнение адреса по подсказке","tests","Sat Mar 28 07:55:58 UTC 2026","passed","Sat Mar 28 07:56:17 UTC 2026","","test_subdivisions","",""
"","15156","Кнопка Удалить в карточке пользователя — открывается окно удаления","tests","Sat Mar 28 07:36:29 UTC 2026","passed","Sat Mar 28 07:36:44 UTC 2026","","test_settings","",""
"","19135","Редактирование названия подразделения","tests","Sat Mar 28 07:47:47 UTC 2026","passed","Sat Mar 28 07:48:06 UTC 2026","","test_subdivisions","",""
"","53946","Нельзя создать склад без обязательных полей","tests","Sat Mar 28 07:42:21 UTC 2026","passed","Sat Mar 28 07:43:15 UTC 2026","","test_settings","",""
