"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","81329","Только персональный лимит на сумму заказа — блокировка и разблокировка","tests","2026-06-28","passed","2026-06-28","","test_limits","",""
"","47811","Корректность расчета стоимости с НДС","tests","2026-06-28","passed","2026-06-28","","test_cart","",""
"","46832","Нельзя отправить товар который дороже разрешённого лимита","tests","2026-06-28","passed","2026-06-28","","test_cart","",""
"","13827","Открытие окна нового подразделения","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","15761","Открытие окна подтверждения удаления адреса через кнопку Удалить","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","46906","Создание нового склада и его удаление","tests","2026-06-28","broken","2026-06-28","","test_settings","",""
"","28048","Очистка корзины через меню","tests","2026-06-28","passed","2026-06-28","","test_cart","",""
"","59731","Нет лимита цены подразделения - берётся лимит компании","tests","2026-06-28","passed","2026-06-28","","test_limits","",""
"","15843","Открытие карточки склада через экшн-меню → Редактировать","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","13812","Открытие окна добавления нового адреса","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","13668","Открытие карточки любого пользователя","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","15218","Открытие окна подтверждения удаления и отмена удаления (открытие из карточки юр лица)","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","29085","Обязательность всех полей","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"Тест-кейс: Кнопка 'Добавить склад' открывает drawer","13240","Открытие окна нового склада","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","14203","Отображение экшн-меню склада","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","43395","Управление чекбоксами 'Включить в заказ'","tests","2026-06-28","passed","2026-06-28","","test_cart","",""
"","12662","Открытие окна нового юр. лица","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","45832","Редактирование склада с автозаполнением адреса","tests","2026-06-28","broken","2026-06-28","","test_settings","",""
"","121186","Проверка сроков поставки","tests","2026-06-28","failed","2026-06-28","","test_cart","",""
"","36474","Ручной ввод количества товара","tests","2026-06-28","passed","2026-06-28","","test_cart","",""
"","17010","Приглашение уже активированного email","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","13805","Открытие окна добавления пользователя через кнопку Добавить пользователя","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","14989","Открытие окна удаления подразделения из настроек","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","32809","Операция с ролями (выбор, проверка доступных ролей, массовый выбор)","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","27444","Создание и удаление персонального лимита","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","22773","Проверка изменения списка юридических лиц при переключении подразделения","tests","2026-06-28","passed","2026-06-28","","test_cart","",""
"","14208","Открытие страницы настроек подразделения","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"Нажатие '+ Установить новый' открывает модалку выбора сотрудника","15176","Открытие и отмена модалки выбора сотрудника","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","17936","Открытие окна подтверждения удаления адреса через кнопку Отвязать","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"Поиск на странице фильтрует список пользователей с лимитами","24221","Поиск пользователя с лимитом на странице","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","63209","Оба типа лимитов превышены — отображается только плашка цены на товар","tests","2026-06-28","passed","2026-06-28","","test_limits","",""
"","24908","Округление копеек в листинге через настройку в Контрактах","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","16476","Редактирование названия компании","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","19374","Автозаполнение адреса по подсказке","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","31423","Добавление и удаление дочернего подразделения","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","21010","Создание нового и удаление юридического лица","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","41045","Кнопка 'Выделить весь товар' в шапке корзины","tests","2026-06-28","passed","2026-06-28","","test_cart","",""
"","14101","Кнопка Удалить в карточке пользователя — открывается окно удаления","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","57895","Нет лимита цены компании нет - берётся лимит подразделения","tests","2026-06-28","passed","2026-06-28","","test_limits","",""
"","58133","Подразделение приоритетнее компании (лимит подразделения меньше компании)","tests","2026-06-28","passed","2026-06-28","","test_limits","",""
"","15937","Открытие окна редактирования адреса","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","45129","Назначение ролей пользователю в подразделении","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","53073","Проверка переключения подразделений","tests","2026-06-28","passed","2026-06-28","","test_cart","",""
"","47996","Поиск адреса через автозаполнение","tests","2026-06-28","broken","2026-06-28","","test_settings","",""
"","0","Проверка работы лимита цены на товар","tests","2026-06-28","skipped","2026-06-28","","test_subdivisions","",""
"","13762","Открытие окна редактирования юр. лица (открытие из карточки юр лица)","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","44733","Проверка работы блока «Лимиты на закупку»","tests","2026-06-28","broken","2026-06-28","","test_settings","",""
"","0","Выдаем и забираем роль администратора у обычного пользователя","tests","2026-06-28","skipped","2026-06-28","","test_settings","",""
"","13900","Рутового пользователя нельзя удалить/отменить роль админстратора","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","16324","Открытие окна добавления пользователя через иконку +","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"Поиск по имени/email фильтрует список сотрудников","15599","Поиск сотрудника в модалке выбора","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"Отмена в модалке лимита не создаёт запись","21344","Открытие модального окна установки лимита и отмена установки лимита","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","18826","Редактирование названия подразделения","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","16627","Отображение экшн меню адреса в подразделении","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"Тест-кейс: Отменить удаление — количество складов не меняется","17109","Отмена удаления склада","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","0","Блокировка заказа при превышении лимита на цену товара при переключении подразделения","tests","2026-06-28","skipped","2026-06-28","","test_cart","",""
"","17900","Редактирование юридического лица","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"Проверяю, что страница персональных лимитов открывается корректно","41846","Открытие страницы персональных лимитов","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","26280","Создание и удаление нового подразделения с заполнением всех полей","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","19950","Переход по вкладкам страницы настроек","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","29270","Граничные значения для ИНН и КПП","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","32559","Установка основного адреса доставки","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","14922","Отображение экшн меню подразделения","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","0","Проверка работы лимита расходов на закупку","tests","2026-06-28","skipped","2026-06-28","","test_subdivisions","",""
"","41955","Редактирование персонального лимита","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","15308","Открытие окна подтверждения удаления склада через экшн-меню","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","14601","Открытие модального окна быстрого добавления","tests","2026-06-28","failed","2026-06-28","","test_cart","",""
"","19602","Поиск товара в окне быстрого добавления","tests","2026-06-28","passed","2026-06-28","","test_cart","",""
"","75952","Оба лимита заданы, подразделение меньше — применяется лимит подразделения","tests","2026-06-28","passed","2026-06-28","","test_limits","",""
"","46250","Нельзя создать склад без обязательных полей","tests","2026-06-28","broken","2026-06-28","","test_settings","",""
"","24711","Добавление товара в окне Быстрое добавление","tests","2026-06-28","passed","2026-06-28","","test_cart","",""
"","30235","Добавление пользователя в подразделение и его отвязка","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","15101","Отображение экшн меню адреса в настройках аккаунта","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","19962","Редактирование адреса доставки","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","60682","Ни один лимит на сумму не задан — ограничений нет","tests","2026-06-28","passed","2026-06-28","","test_limits","",""
"","17966","Закрытие окна нового склада разными способами","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","12750","Открытие окна нового пользователя","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","45417","Редактирование склада через экшн-меню","tests","2026-06-28","broken","2026-06-28","","test_settings","",""
"","77029","Оба лимита заданы, персональный меньше — применяется персональный","tests","2026-06-28","passed","2026-06-28","","test_limits","",""
"","29070","Обязательность всех полей для нового пользователя","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","82331","Проверка изменения списка адресов при переключении подразделения","tests","2026-06-28","broken","2026-06-28","","test_cart","",""
"","11893","Авторизация","tests","2026-06-28","passed","2026-06-28","","test_autorization","",""
"","29938","Подтверждение удаления товара","tests","2026-06-28","passed","2026-06-28","","test_cart","",""
"","19147","Редактирование пользователя и проверка изменений","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","33287","Валидация обязательных полей адреса","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","37300","Открытие окна подтверждения удаления товара и отмена","tests","2026-06-28","passed","2026-06-28","","test_cart","",""
"","19285","Окно подтверждения закрытия при несохранённых изменениях","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","31665","Проверка отображения доступных средств для закупки","tests","2026-06-28","passed","2026-06-28","","test_cart","",""
"","61669","Путь пользователя от авторизации до создания заказа","tests","2026-06-28","passed","2026-06-28","","test_users","",""
"","18612","Открытие окна редактирования пользователя из подразделения","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","70639","Только лимит подразделения на сумму заказа — блокировка и разблокировка","tests","2026-06-28","passed","2026-06-28","","test_limits","",""
"","75592","Приглашение пользователя и проверка активации","tests","2026-06-28","passed","2026-06-28","","test_users","",""
"","55740","Назначение роли «Менеджер контракта» и проверка доступа к активным корзинам","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","18183","Переход по вкладкам настроек подразделения","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","55225","Увеличение и уменьшение количества через кнопки +/-","tests","2026-06-28","passed","2026-06-28","","test_cart","",""
"","49042","Создание нового адреса доставки","tests","2026-06-28","broken","2026-06-28","","test_subdivisions","",""
"","16108","Открытие окна подтверждения удаления подразделения","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","13391","Открытие карточки юр. лица","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"Отмена удаления не удаляет лимит","25225","Отмена удаления персонального лимита","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","59027","Подразделение приоритетнее компании (подразделение мягче)","tests","2026-06-28","passed","2026-06-28","","test_limits","",""
"","21945","Редактирование настроек подразделения","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","32373","Подтверждение добаления пользователя который есть в другом подразделениии","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","24929","Невадидный e-mail","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
"","45749","Блокировка заказа при превышении лимита на цену товара","tests","2026-06-28","passed","2026-06-28","","test_cart","",""
"","56908","Нет лимита цены ни в подразделении ни в компании — ограничений нет","tests","2026-06-28","passed","2026-06-28","","test_limits","",""
"","14729","Обязательность поля Название при создании подразделения","tests","2026-06-28","passed","2026-06-28","","test_subdivisions","",""
"","15745","Копирование реквизитов ИНН/КПП из карточки юр. лица","tests","2026-06-28","passed","2026-06-28","","test_settings","",""
