"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","46721","Нельзя создать склад без обязательных полей","tests","2026-07-21","broken","2026-07-21","","test_settings","",""
"","45967","Назначение ролей пользователю в подразделении","tests","2026-07-21","passed","2026-07-21","","test_subdivisions","",""
"","0","Проверка работы лимита расходов на закупку","tests","2026-07-21","skipped","2026-07-21","","test_subdivisions","",""
"","15055","Открытие модального окна быстрого добавления","tests","2026-07-21","failed","2026-07-21","","test_cart","",""
"Отмена в модалке лимита не создаёт запись","21372","Открытие модального окна установки лимита и отмена установки лимита","tests","2026-07-21","passed","2026-07-21","","test_settings","",""
"","14103","Кнопка Удалить в карточке пользователя — открывается окно удаления","tests","2026-07-21","passed","2026-07-21","","test_settings","",""
"","83091","Только персональный лимит на сумму заказа — блокировка и разблокировка","tests","2026-07-21","passed","2026-07-21","","test_limits","",""
"","33949","Ручной ввод количества товара","tests","2026-07-21","passed","2026-07-21","","test_cart","",""
"","13955","Открытие окна добавления пользователя через кнопку Добавить пользователя","tests","2026-07-21","passed","2026-07-21","","test_subdivisions","",""
"","30381","Добавление пользователя в подразделение и его отвязка","tests","2026-07-21","passed","2026-07-21","","test_subdivisions","",""
"","33591","Валидация обязательных полей адреса","tests","2026-07-21","passed","2026-07-21","","test_subdivisions","",""
"","18212","Открытие окна редактирования пользователя из подразделения","tests","2026-07-21","passed","2026-07-21","","test_subdivisions","",""
"","45435","Редактирование склада с автозаполнением адреса","tests","2026-07-21","broken","2026-07-21","","test_settings","",""
"","16950","Приглашение уже активированного email","tests","2026-07-21","passed","2026-07-21","","test_settings","",""
"Проверяю, что страница персональных лимитов открывается корректно","42078","Открытие страницы персональных лимитов","tests","2026-07-21","passed","2026-07-21","","test_settings","",""
"","59340","Увеличение и уменьшение количества через кнопки +/-","tests","2026-07-21","passed","2026-07-21","","test_cart","",""
"","15422","Отображение экшн меню подразделения","tests","2026-07-21","passed","2026-07-21","","test_subdivisions","",""
"","80181","Оба лимита заданы, подразделение меньше — применяется лимит подразделения","tests","2026-07-21","passed","2026-07-21","","test_limits","",""
"","26553","Создание и удаление нового подразделения с заполнением всех полей","tests","2026-07-21","passed","2026-07-21","","test_subdivisions","",""
"","31412","Добавление и удаление дочернего подразделения","tests","2026-07-21","passed","2026-07-21","","test_subdivisions","",""
"","59690","Нет лимита цены ни в подразделении ни в компании — ограничений нет","tests","2026-07-21","passed","2026-07-21","","test_limits","",""
"","29154","Обязательность всех полей","tests","2026-07-21","passed","2026-07-21","","test_settings","",""
"","16029","Открытие окна подтверждения удаления адреса через кнопку Удалить","tests","2026-07-21","passed","2026-07-21","","test_subdivisions","",""
"","29146","Очистка корзины через меню","tests","2026-07-21","passed","2026-07-21","","test_cart","",""
"","29457","Обязательность всех полей для нового пользователя","tests","2026-07-21","passed","2026-07-21","","test_settings","",""
"","34102","Открытие окна подтверждения удаления товара и отмена","tests","2026-07-21","passed","2026-07-21","","test_cart","",""
"","22881","Поиск товара в окне быстрого добавления","tests","2026-07-21","passed","2026-07-21","","test_cart","",""
"","18220","Редактирование юридического лица","tests","2026-07-21","passed","2026-07-21","","test_settings","",""
"","64754","Ни один лимит на сумму не задан — ограничений нет","tests","2026-07-21","passed","2026-07-21","","test_limits","",""
"Отмена удаления не удаляет лимит","25681","Отмена удаления персонального лимита","tests","2026-07-21","passed","2026-07-21","","test_settings","",""
"","24362","Округление копеек в листинге через настройку в Контрактах","tests","2026-07-21","passed","2026-07-21","","test_settings","",""
"Поиск на странице фильтрует список пользователей с лимитами","24140","Поиск пользователя с лимитом на странице","tests","2026-07-21","passed","2026-07-21","","test_settings","",""
"","32268","Проверка отображения доступных средств для закупки","tests","2026-07-21","passed","2026-07-21","","test_cart","",""
"","15325","Открытие окна удаления подразделения из настроек","tests","2026-07-21","passed","2026-07-21","","test_subdivisions","",""
"","85969","Проверка изменения списка адресов при переключении подразделения","tests","2026-07-21","broken","2026-07-21","","test_cart","",""
"","48516","Поиск адреса через автозаполнение","tests","2026-07-21","broken","2026-07-21","","test_settings","",""
