"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12144","Открытие окна удаления подразделения из настроек","tests","Tue Dec 16 14:28:55 UTC 2025","passed","Tue Dec 16 14:29:07 UTC 2025","","test_subdivisions","",""
"","26768","Обязательность всех полей","tests","Tue Dec 16 14:22:30 UTC 2025","passed","Tue Dec 16 14:22:57 UTC 2025","","test_settings","",""
"","11986","Отображение экшн меню подразделения","tests","Tue Dec 16 14:26:23 UTC 2025","passed","Tue Dec 16 14:26:35 UTC 2025","","test_subdivisions","",""
"","0","Проверка работы лимита расходов на закупку","tests","Tue Dec 16 14:29:07 UTC 2025","skipped","Tue Dec 16 14:29:07 UTC 2025","","test_subdivisions","",""
"","10962","Открытие карточки юр. лица","tests","Tue Dec 16 14:21:09 UTC 2025","passed","Tue Dec 16 14:21:20 UTC 2025","","test_settings","",""
"","16827","Автозаполнение адреса по подсказке","tests","Tue Dec 16 14:33:28 UTC 2025","passed","Tue Dec 16 14:33:44 UTC 2025","","test_subdivisions","",""
"","12844","Открытие окна подтверждения удаления и отмена удаления (открытие из карточки юр лица)","tests","Tue Dec 16 14:22:17 UTC 2025","passed","Tue Dec 16 14:22:30 UTC 2025","","test_settings","",""
"","14716","Переход по вкладкам настроек подразделения","tests","Tue Dec 16 14:27:02 UTC 2025","passed","Tue Dec 16 14:27:17 UTC 2025","","test_subdivisions","",""
"","16037","Редактирование названия подразделения","tests","Tue Dec 16 14:26:46 UTC 2025","passed","Tue Dec 16 14:27:02 UTC 2025","","test_subdivisions","",""
"","11477","Открытие окна добавления нового адреса","tests","Tue Dec 16 14:31:23 UTC 2025","passed","Tue Dec 16 14:31:34 UTC 2025","","test_subdivisions","",""
"","13642","Открытие окна редактирования адреса","tests","Tue Dec 16 14:32:21 UTC 2025","passed","Tue Dec 16 14:32:34 UTC 2025","","test_subdivisions","",""
"","12340","Обязательность поля Название при создании подразделения","tests","Tue Dec 16 14:27:31 UTC 2025","passed","Tue Dec 16 14:27:43 UTC 2025","","test_subdivisions","",""
"","11328","Открытие страницы настроек подразделения","tests","Tue Dec 16 14:26:35 UTC 2025","passed","Tue Dec 16 14:26:46 UTC 2025","","test_subdivisions","",""
"","10338","Открытие окна нового юр. лица","tests","Tue Dec 16 14:21:32 UTC 2025","passed","Tue Dec 16 14:21:43 UTC 2025","","test_settings","",""
"","33293","Проверка работы блока «Лимиты на закупку»","tests","Tue Dec 16 14:20:06 UTC 2025","passed","Tue Dec 16 14:20:39 UTC 2025","","test_settings","",""
"","16160","Открытие окна редактирования пользователя из подразделения","tests","Tue Dec 16 14:30:37 UTC 2025","passed","Tue Dec 16 14:30:53 UTC 2025","","test_subdivisions","",""
"","12553","Отображение экшн меню адреса в настройках аккаунта","tests","Tue Dec 16 14:32:08 UTC 2025","passed","Tue Dec 16 14:32:21 UTC 2025","","test_subdivisions","",""
"","22918","Невадидный e-mail","tests","Tue Dec 16 14:24:37 UTC 2025","passed","Tue Dec 16 14:25:00 UTC 2025","","test_settings","",""
"","18006","Редактирование адреса доставки","tests","Tue Dec 16 14:34:15 UTC 2025","passed","Tue Dec 16 14:34:33 UTC 2025","","test_subdivisions","",""
"","10333","Открытие окна нового пользователя","tests","Tue Dec 16 14:23:37 UTC 2025","passed","Tue Dec 16 14:23:47 UTC 2025","","test_settings","",""
"","27463","Добавление пользователя в подразделение и его отвязка","tests","Tue Dec 16 14:29:32 UTC 2025","passed","Tue Dec 16 14:30:00 UTC 2025","","test_subdivisions","",""
"","14681","Приглашение уже активированного email","tests","Tue Dec 16 14:25:00 UTC 2025","passed","Tue Dec 16 14:25:14 UTC 2025","","test_settings","",""
"","53807","Путь пользователя от авторизации до создания заказа","tests","Tue Dec 16 14:35:41 UTC 2025","passed","Tue Dec 16 14:36:34 UTC 2025","","test_users","",""
"","37275","Назначение ролей пользователю в подразделении","tests","Tue Dec 16 14:30:00 UTC 2025","passed","Tue Dec 16 14:30:37 UTC 2025","","test_subdivisions","",""
"","26441","Операция с ролями (выбор, проверка доступных ролей, массовый выбор)","tests","Tue Dec 16 14:25:33 UTC 2025","passed","Tue Dec 16 14:25:59 UTC 2025","","test_settings","",""
"","11705","Кнопка Удалить в карточке пользователя — открывается окно удаления","tests","Tue Dec 16 14:23:58 UTC 2025","passed","Tue Dec 16 14:24:10 UTC 2025","","test_settings","",""
"","0","Проверка работы лимита цены на товар","tests","Tue Dec 16 14:29:07 UTC 2025","skipped","Tue Dec 16 14:29:07 UTC 2025","","test_subdivisions","",""
"","26819","Граничные значения для ИНН и КПП","tests","Tue Dec 16 14:22:57 UTC 2025","passed","Tue Dec 16 14:23:24 UTC 2025","","test_settings","",""
"","29535","Подтверждение добаления пользователя который есть в другом подразделениии","tests","Tue Dec 16 14:30:53 UTC 2025","passed","Tue Dec 16 14:31:23 UTC 2025","","test_subdivisions","",""
"","23688","Создание и удаление нового подразделения с заполнением всех полей","tests","Tue Dec 16 14:27:43 UTC 2025","passed","Tue Dec 16 14:28:07 UTC 2025","","test_subdivisions","",""
"","18286","Редактирование пользователя и проверка изменений","tests","Tue Dec 16 14:25:14 UTC 2025","passed","Tue Dec 16 14:25:33 UTC 2025","","test_settings","",""
"","14251","Редактирование названия компании","tests","Tue Dec 16 14:20:39 UTC 2025","passed","Tue Dec 16 14:20:54 UTC 2025","","test_settings","",""
"","18964","Редактирование настроек подразделения","tests","Tue Dec 16 14:28:07 UTC 2025","passed","Tue Dec 16 14:28:26 UTC 2025","","test_subdivisions","",""
"","31025","Валидация обязательных полей адреса","tests","Tue Dec 16 14:33:44 UTC 2025","passed","Tue Dec 16 14:34:15 UTC 2025","","test_subdivisions","",""
"","11266","Открытие карточки любого пользователя","tests","Tue Dec 16 14:23:47 UTC 2025","passed","Tue Dec 16 14:23:58 UTC 2025","","test_settings","",""
"","67170","Приглашение пользователя и проверка активации","tests","Tue Dec 16 14:34:33 UTC 2025","passed","Tue Dec 16 14:35:41 UTC 2025","","test_users","",""
"","11990","Открытие окна редактирования юр. лица (открытие из карточки юр лица)","tests","Tue Dec 16 14:21:20 UTC 2025","passed","Tue Dec 16 14:21:32 UTC 2025","","test_settings","",""
