"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9170","Открытие карточки юр. лица","tests","Thu Sep 18 14:17:58 UTC 2025","passed","Thu Sep 18 14:18:07 UTC 2025","","test_settings","",""
"","62162","Приглашение пользователя и проверка активации","tests","Thu Sep 18 14:22:45 UTC 2025","passed","Thu Sep 18 14:23:47 UTC 2025","","test_users","",""
"","8398","Открытие окна нового пользователя","tests","Thu Sep 18 14:20:07 UTC 2025","passed","Thu Sep 18 14:20:15 UTC 2025","","test_settings","",""
"","15844","Редактирование пользователя и проверка изменений","tests","Thu Sep 18 14:21:32 UTC 2025","passed","Thu Sep 18 14:21:48 UTC 2025","","test_settings","",""
"","12095","Редактирование названия компании","tests","Thu Sep 18 14:17:32 UTC 2025","passed","Thu Sep 18 14:17:44 UTC 2025","","test_settings","",""
"","16462","Создание нового и удаление юридического лица","tests","Thu Sep 18 14:18:25 UTC 2025","passed","Thu Sep 18 14:18:41 UTC 2025","","test_settings","",""
"","24896","Обязательность всех полей","tests","Thu Sep 18 14:20:34 UTC 2025","passed","Thu Sep 18 14:20:59 UTC 2025","","test_settings","",""
"","24445","Выдаем и забираем роль администратора у обычного пользователя","tests","Thu Sep 18 14:22:20 UTC 2025","passed","Thu Sep 18 14:22:44 UTC 2025","","test_settings","",""
"","25138","Обязательность всех полей","tests","Thu Sep 18 14:19:06 UTC 2025","passed","Thu Sep 18 14:19:31 UTC 2025","","test_settings","",""
"","13881","Редактирование юридического лица","tests","Thu Sep 18 14:18:41 UTC 2025","passed","Thu Sep 18 14:18:55 UTC 2025","","test_settings","",""
"","13441","Переход по вкладкам страницы настроек","tests","Thu Sep 18 14:17:44 UTC 2025","passed","Thu Sep 18 14:17:58 UTC 2025","","test_settings","",""
"","10635","Копирование реквизитов ИНН/КПП из карточки юр. лица","tests","Thu Sep 18 14:19:56 UTC 2025","passed","Thu Sep 18 14:20:07 UTC 2025","","test_settings","",""
"","24918","Граничные значения для ИНН и КПП","tests","Thu Sep 18 14:19:31 UTC 2025","passed","Thu Sep 18 14:19:56 UTC 2025","","test_settings","",""
"","22382","Операция с ролями (выбор, проверка доступных ролей, массовый выбор)","tests","Thu Sep 18 14:21:48 UTC 2025","passed","Thu Sep 18 14:22:10 UTC 2025","","test_settings","",""
"","9604","Кнопка Удалить в карточке пользователя — открывается окно удаления","tests","Thu Sep 18 14:20:24 UTC 2025","passed","Thu Sep 18 14:20:34 UTC 2025","","test_settings","",""
"","10651","Открытие окна подтверждения удаления и отмена удаления (открытие из карточки юр лица)","tests","Thu Sep 18 14:18:55 UTC 2025","passed","Thu Sep 18 14:19:06 UTC 2025","","test_settings","",""
"","23157","Проверка работы блока «Лимиты на закупку»","tests","Thu Sep 18 14:17:09 UTC 2025","passed","Thu Sep 18 14:17:32 UTC 2025","","test_settings","",""
"","9608","Рутового пользователя нельзя удалить/отменить роль админстратора","tests","Thu Sep 18 14:22:10 UTC 2025","passed","Thu Sep 18 14:22:20 UTC 2025","","test_settings","",""
"","9015","Открытие карточки любого пользователя","tests","Thu Sep 18 14:20:15 UTC 2025","passed","Thu Sep 18 14:20:24 UTC 2025","","test_settings","",""
"","8406","Открытие окна нового юр. лица","tests","Thu Sep 18 14:18:17 UTC 2025","passed","Thu Sep 18 14:18:25 UTC 2025","","test_settings","",""
"","8241","Авторизация","tests","Thu Sep 18 14:16:45 UTC 2025","passed","Thu Sep 18 14:16:54 UTC 2025","","test_autorization","",""
"","20884","Невадидный e-mail","tests","Thu Sep 18 14:20:59 UTC 2025","passed","Thu Sep 18 14:21:20 UTC 2025","","test_settings","",""
"","12554","Приглашение уже активированного email","tests","Thu Sep 18 14:21:20 UTC 2025","passed","Thu Sep 18 14:21:32 UTC 2025","","test_settings","",""
"","15403","Округление копеек в листинге через настройку в Контрактах","tests","Thu Sep 18 14:16:54 UTC 2025","passed","Thu Sep 18 14:17:09 UTC 2025","","test_settings","",""
"","38310","Путь пользователя от авторизации до создания заказа","tests","Thu Sep 18 14:23:47 UTC 2025","passed","Thu Sep 18 14:24:25 UTC 2025","","test_users","",""
"","9608","Открытие окна редактирования юр. лица (открытие из карточки юр лица)","tests","Thu Sep 18 14:18:07 UTC 2025","passed","Thu Sep 18 14:18:17 UTC 2025","","test_settings","",""
