"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14825","Открытие окна подтверждения удаления адреса","tests","Sun Nov 02 14:27:35 UTC 2025","passed","Sun Nov 02 14:27:50 UTC 2025","","test_subdivisions","",""
"","31889","Проверка работы лимита цены на товар","tests","Sun Nov 02 14:23:44 UTC 2025","broken","Sun Nov 02 14:24:16 UTC 2025","","test_subdivisions","",""
"","10573","Открытие окна добавления пользователя через кнопку Добавить пользователя","tests","Sun Nov 02 14:24:30 UTC 2025","passed","Sun Nov 02 14:24:41 UTC 2025","","test_subdivisions","",""
"","22854","Создание и удаление нового подразделения с заполнением всех полей","tests","Sun Nov 02 14:21:42 UTC 2025","passed","Sun Nov 02 14:22:05 UTC 2025","","test_subdivisions","",""
"","11529","Открытие окна удаления подразделения из настроек","tests","Sun Nov 02 14:23:08 UTC 2025","passed","Sun Nov 02 14:23:19 UTC 2025","","test_subdivisions","",""
"","12889","Открытие окна добавления пользователя через иконку +","tests","Sun Nov 02 14:24:17 UTC 2025","passed","Sun Nov 02 14:24:30 UTC 2025","","test_subdivisions","",""
"","23671","Операция с ролями (выбор, проверка доступных ролей, массовый выбор)","tests","Sun Nov 02 14:19:41 UTC 2025","passed","Sun Nov 02 14:20:05 UTC 2025","","test_settings","",""
"","11750","Копирование реквизитов ИНН/КПП из карточки юр. лица","tests","Sun Nov 02 14:17:40 UTC 2025","passed","Sun Nov 02 14:17:52 UTC 2025","","test_settings","",""
"","11318","Отображение экшн меню подразделения","tests","Sun Nov 02 14:20:26 UTC 2025","passed","Sun Nov 02 14:20:37 UTC 2025","","test_subdivisions","",""
"","20979","Создание нового адреса доставки","tests","Sun Nov 02 14:26:44 UTC 2025","passed","Sun Nov 02 14:27:05 UTC 2025","","test_subdivisions","",""
"","15270","Переход по вкладкам страницы настроек","tests","Sun Nov 02 14:15:18 UTC 2025","passed","Sun Nov 02 14:15:34 UTC 2025","","test_settings","",""
"","30623","Проверка работы блока «Лимиты на закупку»","tests","Sun Nov 02 14:14:34 UTC 2025","failed","Sun Nov 02 14:15:04 UTC 2025","","test_settings","",""
"","10145","Открытие карточки любого пользователя","tests","Sun Nov 02 14:18:01 UTC 2025","passed","Sun Nov 02 14:18:11 UTC 2025","","test_settings","",""
